1356744587004|1577664000000|false|1168231106875|0.0.0.189|3|About Pope Benedict XVI, John Lateran, on 7 May 2005. A native of BavarAbout Saint Peter,|90
1356744777134|1577664000000|false|1168231106876|0.0.0.5|2|About Pope Benedict XVI, em of the 21st century. He teaches the imporAbout La Revolució|87
1356766473446|1577664000000|false|1168231106877|0.0.0.31|0|About Pope Benedict XVI, bishop of Munich and FreisAbout La Revolución, nue|75
1356814371021|1577664000000|false|1168231106878|0.0.0.95|1|About Saint Peter, ollege is a private, coeducational RomanAbout Bad to the Bon|79
1356783540588|1577664000000|false|1168231106879|0.0.0.127|2|I see|5
1356814389387|1577664000000|false|1168231106880|0.0.0.195|2|fine|4
1356773725163|1577664000000|false|1168231106881|0.0.0.189|3|no way!|7
1356852027722|1577664000000|false|1168231106882|0.0.0.159|2|About Desiderius Erasmus, xts, he prepared important nAbout Mama Said Knock You O|81
1356746595675|1577664000000|false|1168231106883|0.0.0.159|1|maybe|5
1356777607569|1577664000000|false|1168231106884|0.0.0.188|1|no|2
1356860034060|1577664000000|false|1168231106885|0.0.0.15|2|About Desiderius Erasmus, ing glory of the ChristianAbout Michael Caine, is|76
1356745452765|1577664000000|false|1168231106886|0.0.0.31|0|About La Revolución, les records in Europe with their song 'Nasty Sex'. About Chicago VIII, 's Eve sp|101
1356882903741|1577664000000|false|1168231106887|0.0.0.168|1|About Michel Foucault, itively stated: I aAbout Desiderius Erasmus, erted|74
1356965252789|1577664000000|false|1168231106888|0.0.0.127|2|ok|2
1349206068371|1577664000000|false|1099511630154|0.0.0.36|2|About James Bond, y third, Skyfall, due for release on 26 October 2012. The film will st|88
1349197943443|1577664000000|false|1099511630155|0.0.0.195|2|fine|4
1349199521745|1577664000000|false|1099511630156|0.0.0.190|0|yes|3
1349206915689|1577664000000|false|1099511630157|0.0.0.215|1|About Nicholas II of Russia,  later in the Governor's Mansion in TobolAbout Jame|80
1349240244557|1577664000000|false|1099511630158|0.0.0.253|0|About Zimbabwe, ority rule and internationally recognised independence in April 1980 following a long period of colonial|121
1316358990171|1577664000000|false|687194769744|0.0.0.12|3|roflol|6
1316319343100|1577664000000|false|687194769745|0.0.0.12|3|cool|4
1316297218348|1577664000000|false|687194769746|0.0.0.207|1|ok|2
1316313049615|1577664000000|false|687194769747|0.0.0.163|2|yes|3
1316313510583|1577664000000|false|687194769748|0.0.0.207|1|good|4
1316323786190|1577664000000|false|687194769749|0.0.0.97|3|cool|4
1316330921488|1577664000000|false|687194769750|0.0.0.15|2|roflol|6
1316300003143|1577664000000|false|687194769751|0.0.0.207|1|ok|2
1316370319401|1577664000000|false|687194769752|0.0.0.97|3|duh|3
1316311077430|1577664000000|false|687194769753|0.0.0.231|2|thx|3
1316321074344|1577664000000|false|687194769754|0.0.0.207|1|ok|2
1316303868598|1577664000000|false|687194769755|0.0.0.12|3|roflol|6
1316331452808|1577664000000|false|687194769756|0.0.0.252|1|About Pope Benedict XVI, 's redemptive love. He has reaffirmed the impAbout United Kingdo|89
1316358124842|1577664000000|false|687194769757|0.0.0.12|3|great|5
1316348024431|1577664000000|false|687194769758|0.0.0.12|3|I see|5
1316299309927|1577664000000|false|687194769759|0.0.0.168|1|roflol|6
1316299613541|1577664000000|false|687194769760|0.0.0.231|2|About Pope Benedict XVI, ts. Like his predecessor, Benedict XVI is About David,  A|82
1316312743566|1577664000000|false|687194769761|0.0.0.207|1|roflol|6
1356411757754|1577664000000|false|1168231106915|0.0.0.189|3|About Pope Benedict XVI, es and directions as one of Pope John Paul II'About Cameroon, mer|90
1356422741646|1577664000000|false|1168231106916|0.0.0.107|2|cool|4
1356415624170|1577664000000|false|1168231106917|0.0.0.11|2|About Pope Benedict XVI, born Joseph Aloisius RatzingeAbout Cameroon, ession of the f|85
1356430856470|1577664000000|false|1168231106918|0.0.0.41|2|yes|3
1356433644432|1577664000000|false|1168231106919|0.0.0.118|0|About Cameroon,  team. French and English are the official languAbout Armenia,  the region of N|95
1354089279482|1577664000000|false|1168231106921|0.0.0.118|0|About Empire State of Mind, at number one on the Billboard Hot 100 for five consecutive weeks, becoming Jay-Z's first number-one single on the chart as a lead artist|165
1354095943923|1577664000000|false|1168231106922|0.0.0.11|2|About Empire State of Mind, has recorded a sequel entitled Empire State of Mind (Part II) Broken Down, whAbout Malacca Sultanate,  In the aftermath the|152
1354111564542|1577664000000|false|1168231106923|0.0.0.253|0|duh|3
1354097507052|1577664000000|false|1168231106924|0.0.0.61|3|yes|3
1354091775044|1577664000000|false|1168231106925|0.0.0.124|0|thanks|6
1354096345459|1577664000000|false|1168231106926|0.0.0.48|2|I see|5
1354109141598|1577664000000|false|1168231106927|0.0.0.33|2|yes|3
1354100306627|1577664000000|false|1168231106928|0.0.0.117|1|yes|3
1354084254278|1577664000000|false|1168231106929|0.0.0.117|1|roflol|6
1345906144291|1577664000000|false|1030792153460|0.0.0.77|2|About Pope Benedict XVI, lave, celebrated his Papal Inauguration MaAbout Ptolemy,|82
1345928204210|1577664000000|false|1030792153461|0.0.0.125|1|About Rihanna, most powerful celebrity in 2012 with earnings About Ptolemy, irst is the as|90
1345914890613|1577664000000|false|1030792153462|0.0.0.11|2|cool|4
1345970261144|1577664000000|false|1030792153463|0.0.0.195|2|fine|4
1354782121035|1577664000000|false|1168231106937|0.0.0.47|0|About Kylie Minogue, han 40 countries, and the album Fever (2001) was a hit in many cou|87
1354778007798|1577664000000|false|1168231106938|0.0.0.77|2|ok|2
1354779979309|1577664000000|false|1168231106939|0.0.0.107|2|great|5
1354776820699|1577664000000|false|1168231106940|0.0.0.11|2|ok|2
1354782648311|1577664000000|false|1168231106941|0.0.0.221|1|About Clint Eastwood, se in France, including for several filmsAbout Kylie Minogu|81
1354851656480|1577664000000|false|1168231106942|0.0.0.11|2|About Franz Joseph I of Austria, War of Independence in 1866. Although FranzAbout Cli|85
1354843098331|1577664000000|false|1168231106943|0.0.0.97|3|About Double Fantasy, ation with Lennon's murder three weeks after its rel|74
1354782772796|1577664000000|false|1168231106944|0.0.0.249|1|no way!|7
1354859730864|1577664000000|false|1168231106945|0.0.0.215|1|About Elvis Costello, ic described him as a pop encyclopaedia, able to reinvent the past in his oAbout Clint Eastwood, estival Golden Lion for lifeti|149
1354861404979|1577664000000|false|1168231106946|0.0.0.195|2|duh|3
1354862485585|1577664000000|false|1168231106947|0.0.0.61|3|About Franz Joseph I of Austria,  Empire was forced to cede most of its claim to LomAbout Rembrandt,|100
1354777045314|1577664000000|false|1168231106948|0.0.0.237|1|good|4
1354738385229|1577664000000|false|1168231106950|0.0.0.124|2|About Pope Benedict XVI, h he serves dual roles as Sovereign of the VaAbout Ozzy Osbourne|89
1349103872672|1577664000000|false|1099511630216|0.0.0.147|3|roflol|6
1349125447980|1577664000000|false|1099511630217|0.0.0.142|0|duh|3
1339809519126|1577664000000|false|962072676747|0.0.0.195|2|About Pope Benedict XVI, any developed countries. He views relativism'sAbout Suriname, ry)|90
1354544215199|1577664000000|false|1168231106957|0.0.0.124|1|no|2
1354593894483|1577664000000|false|1168231106958|0.0.0.252|1|maybe|5
1354543715049|1577664000000|false|1168231106959|0.0.0.97|3|yes|3
1354581749038|1577664000000|false|1168231106960|0.0.0.101|2|About Pope Benedict XVI,  appointed Archbishop of Munich and FreAbout Central|77
