1356658888652|1577664000000|false|1168231106874|""|0.0.0.41|2|1|About Pope Benedict XVI, 1977. In 1981, he settled in Rome when he became Prefect of the Congregation for the Doctrine of the Faith, one of the most important dicasteries of the Roman C|185|274877907190
1349197810310|1577664000000|false|1099511630153|""|0.0.0.127|2|1|About Pope Benedict XVI, er pares among the cardinals. Prior to becoming Pope, he was a major figure on the Vatican s|117|274877907190
1316297099778|1577664000000|false|687194769743|""|0.0.0.190|0|1|About Pope Benedict XVI,  of prayer in the face of the activism and the growing secularism of many Ch|101|274877907190
1351981799255|1577664000000|false|1099511630178|""|0.0.0.92|1|1|About Pope Benedict XVI,  is regarded as the successor of Saint Peter. Benedict XVI was elected on 19 April 2005 in a papa|122|274877907190
1351687385326|1577664000000|false|1099511630188|""|0.0.0.95|1|1|About Pope Benedict XVI, e successor of Saint Peter. Benedict XVI was elected on 19 April 2005 in a papal conclave, celebrated his Papal Inauguration Mass on 24 April 2005, and took possession of his cathedral, the Ar|217|274877907190
1349692930530|1577664000000|false|1099511630189|""|0.0.0.101|0|1|About Pope Benedict XVI, rman universities—the last being the University of Regensburg—he was appointed Archbishop of Muni|122|274877907190
1354875522484|1577664000000|false|1168231106930|""|0.0.0.5|2|1|About Pope Benedict XVI, the successor of Saint Peter. Benedict XVI was elected on 19 April 2005 in a papal conclave,|118|274877907190
1356698167623|1577664000000|false|1168231106943|""|0.0.0.117|1|1|About Pope Benedict XVI, uration Mass on 24 April 2005, and took possession of his cathedral, the Archbasilica of St. John Lateran, on 7 May 2005. A native of Bavaria, Pope Benedict XVI has both German and Vatican citizenship.|226|274877907190
1339381783071|1577664000000|false|962072676737|""|0.0.0.237|1|1|About Pope Benedict XVI, d took possession of his cathedral, the Archbasilica of St. John Lateran, on 7 |104|274877907190
1331567852234|1577664000000|false|893353200004|""|0.0.0.124|1|1|About Pope Benedict XVI,  possession of his cathedral, the Archbasilica of St. John Lateran, on 7 May 2005. A native|117|274877907190
1356598004366|1577664000000|false|1168231106950|""|0.0.0.176|0|1|About Pope Benedict XVI, s of the Roman Curia. From 2002 until his election as Pope, h|86|274877907190
1352880566808|1577664000000|false|1168231106965|""|0.0.0.124|2|1|About Pope Benedict XVI, ving as a professor of theology at various German universities—the last b|98|274877907190
1355348754557|1577664000000|false|1168231106968|""|0.0.0.189|3|1|About Pope Benedict XVI, fessor of theology at various German universities—the last be|86|274877907190
1353807860831|1577664000000|false|1168231106969|""|0.0.0.118|0|1|About Pope Benedict XVI, oversial members of the College of Cardinals; he had an influence second to none when it|113|274877907190
1355485608818|1577664000000|false|1168231106975|""|0.0.0.249|1|1|About Pope Benedict XVI, ritings defend traditional Catholic doctrine and values. During his papacy,|100|274877907190
1326880562550|1577664000000|false|824633723316|""|0.0.0.168|1|1|About Pope Benedict XVI, setting church priorities and directions as one of Pope John Paul II's closest c|105|274877907190
1355893356836|1577664000000|false|1168231107001|""|0.0.0.5|2|1|About Pope Benedict XVI, quarter of a century as one of the most respected, influential and controversial members of the C|122|274877907190
1350840057567|1577664000000|false|1099511630268|""|0.0.0.47|0|1|About Pope Benedict XVI, f his cathedral, the Archbasilica of St. John Lateran, on 7 May 2005. A na|99|274877907190
1348161835936|1577664000000|false|1099511630276|""|0.0.0.207|1|1|About Pope Benedict XVI, n the Vatican stage for a quarter of a century as one of the most respected, influential and controversial members of t|144|274877907190
1356978673585|1577664000000|false|1168231107027|""|0.0.0.140|0|1|About Pope Benedict XVI, ontroversial members of the College of Cardinals; he had an|85|274877907190
1336007523119|1577664000000|false|893353200090|""|0.0.0.215|1|1|About Pope Benedict XVI, ic Church. As pope he is regarded as the successor of Saint Peter. Benedict XVI was elect|114|274877907190
1350984765885|1577664000000|false|1099511630311|""|0.0.0.174|1|1|About Pope Benedict XVI, ader of the Catholic Church. As pope he is regarded as the successor o|95|274877907190
1354105038772|1577664000000|false|1168231107064|""|0.0.0.48|2|1|About Pope Benedict XVI,  the most important dicasteries of the Roman Curia. From 2002 until his election as Pope, he was also Dean of the Coll|143|274877907190
1354261482382|1577664000000|false|1168231107083|""|0.0.0.97|3|1|About Pope Benedict XVI, among the cardinals. Prior to becoming Pope, he was a major figure on the Vatican stage for a quarter of a century as one of the most respected, influential and controversial members of the Co|217|274877907190
1325598042720|1577664000000|false|755914246669|""|0.0.0.147|3|1|About Pope Benedict XVI, tzinger on 16 April 1927) is the 265th Pope, a position in which he serves dual roles as|114|274877907190
1355901494371|1577664000000|false|1168231107087|""|0.0.0.92|1|0|About Zine El Abidine Ben Ali, h of violent protests against his rule, he was forced to flee to Sau|99|824633721079
1356281887335|1577664000000|false|1168231107104|""|0.0.0.15|2|0|About Zine El Abidine Ben Ali, afy (1964–1988), Leïla Ben Ali (1992–present) Children Ghazwa El Abidine Dorsaf El Abidine|122|824633721079
1338327121899|1577664000000|false|962072676902|""|0.0.0.231|2|0|About Zine El Abidine Ben Ali, Ali File:Zine El Abidine Ben Ali. jpg 2nd President of Tunisia|93|824633721079
1347142362384|1577664000000|false|1099511630385|""|0.0.0.127|2|0|About Zine El Abidine Ben Ali, his rule, he was forced to flee to Saudi Arabia along with his wife Leïla Ben Ali and their three children. The interim Tunisian government ask|174|824633721079
1348140765902|1577664000000|false|1099511630400|""|0.0.0.31|0|0|About Zine El Abidine Ben Ali, ior Intelligence School in Maryland School for Anti-Aircraft Field Art|101|824633721079
1350099376974|1577664000000|false|1099511630420|""|0.0.0.252|1|0|About Zine El Abidine Ben Ali, er Special Military School of Saint CyrSchool of Applied ArtillerySenior Intelligence School in Maryland School for Anti-Aircraft Field Artillery in Texas.|187|824633721079
1348953400283|1577664000000|false|1099511630439|""|0.0.0.11|2|0|About Zine El Abidine Ben Ali, he interim Tunisian government asked for Interpol to issue|89|824633721079
1355108556719|1577664000000|false|1168231107192|""|0.0.0.124|2|0|About Zine El Abidine Ben Ali, e El Abidine Halima El Abidine Mohamed Zine El Abidine Residence Saudi Arabia Alma mater Special Military School of Saint CyrSchool of Applied ArtillerySenior Intelligence School in Maryland School for Anti-Aircraft F|248|824633721079
1347796088180|1577664000000|false|1099511630475|""|0.0.0.168|1|0|About Khalid Sheikh Mohammed, l. He was cAbout Mikhail Gorbachev, egree in laAbout T|84|824633721079
1347793568180|1577664000000|false|1099511630488|""|0.0.0.231|2|0|About Khalid Sheikh Mohammed,  Angeles, the BaliAbout Alexander I of Russia, 801 to 1 December About Hilar|106|824633721079
1347803648180|1577664000000|false|1099511630493|""|0.0.0.127|2|0|About Khalid Sheikh Mohammed, lot, and the murdeAbout Peter Gabriel, tal distribution mAb|89|824633721079
1347784073180|1577664000000|false|1099511630509|""|0.0.0.252|1|0|About Khalid Sheikh Mohammed, es, the Bali nighAbout John Quincy Adams, enacted a part ofAbout Beautiful Freak, n the|117|824633721079
1347765038180|1577664000000|false|1099511630518|""|0.0.0.159|2|0|About Francis of Assisi,  Once his organizAbout Khalid Sheikh Mohammed, , the 1993 World About Pi|97|824633721079
1347750368180|1577664000000|false|1099511630520|""|0.0.0.11|2|0|About Khalid Sheikh Mohammed, g the World Trade Center 1993 bombings, the Operation Bojinka plot, an aborted 2002 attack on the U.S. Bank Tower in LosAbout Libya,  1.7 million of Libya's 6.4 million people. The three traditional parts of t|239|824633721079
1353571485129|1577664000000|false|1168231107270|""|0.0.0.127|2|2|About Zine El Abidine Ben Ali, lection was on 25 October 2009. On 14 January 2011, following a month of violent|111|206158430456
1356683355494|1577664000000|false|1168231107288|""|0.0.0.115|1|2|About Zine El Abidine Ben Ali, month of violent protests against his rule, he was forced to flee to|100|206158430456
1356470747786|1577664000000|false|1168231107304|""|0.0.0.249|1|2|About Zine El Abidine Ben Ali, -Kafy (1964–1988), Leïla Ben Ali (1992–present) Children Ghazwa El Abidine|106|206158430456
1350010576497|1577664000000|false|1099511630570|""|0.0.0.221|1|2|About Zine El Abidine Ben Ali,  rule, he was forced to flee to Saudi Arabia along wi|84|206158430456
1356813298553|1577664000000|false|1168231107309|""|0.0.0.106|1|2|About Zine El Abidine Ben Ali, ed by Mohamed Ghannouchi Prime Minister of Tunisia In office2 October 1987|105|206158430456
1328315065172|1577664000000|false|824633723642|""|0.0.0.11|2|2|About Zine El Abidine Ben Ali,  Ghannouchi Preceded by Habib Bourguiba Succeeded by Mohamed Ghannouchi|102|206158430456
1329537546604|1577664000000|false|824633723654|""|0.0.0.77|2|2|About Zine El Abidine Ben Ali, illery in Texas. Religion Sunni Islam Zine El Abidine Ben A|90|206158430456
1356879879073|1577664000000|false|1168231107352|""|0.0.0.176|0|2|About Zine El Abidine Ben Ali, ntly reelected with enormous majorities, each time exceeding 90% of the vote; the final reelection was on 25 Oct|143|206158430456
1355808818200|1577664000000|false|1168231107365|""|0.0.0.124|1|2|About Zine El Abidine Ben Ali, a El Abidine Mohamed Zine El Abidine Residence Saudi Arabia A|92|206158430456
1302595266958|1577664000000|false|481036340015|""|0.0.0.252|1|2|About Zine El Abidine Ben Ali, nt of Tunisia In office7 November 1987 – 14 January 2011 Prime Minister Hédi BaccoucheHamed|123|206158430456
1319770320043|1577664000000|false|687194770238|""|0.0.0.97|3|2|About Zine El Abidine Ben Ali, rced to flee to Saudi Arabia along with his wife Leïla Ben Ali and their three children|118|206158430456
1351976881581|1577664000000|false|1099511630662|""|0.0.0.79|3|2|About Zine El Abidine Ben Ali, plied ArtillerySenior Intelligence School in Maryland School for Anti-Aircraft Field Artillery in Texas. Religion Sunni Islam Zine El Abidine Ben Ali is a Tunisian political figure who|215|206158430456
1355610027166|1577664000000|false|1168231107416|""|0.0.0.95|1|2|About Zine El Abidine Ben Ali,  from 1987 to 2011. Ben Ali was appointed Prime Minister|87|206158430456
1356056777200|1577664000000|false|1168231107419|""|0.0.0.241|1|2|About Zine El Abidine Ben Ali, ian political figure who was the second President of Tunisia from 1987 to 2011. Ben Ali was appointed Prime Minister in October 1987, an|167|206158430456
1350059336588|1577664000000|false|1099511630700|""|0.0.0.142|0|2|About Zine El Abidine Ben Ali, El Abidine Residence Saudi Arabia Alma mater Special Military School of Sain|107|206158430456
1353320184343|1577664000000|false|1168231107446|""|0.0.0.47|0|2|About Zine El Abidine Ben Ali, r 1936 (age 75)Hammam Sousse, French Tunisia Politica|84|206158430456
1355681581220|1577664000000|false|1168231107451|""|0.0.0.215|1|2|About Zine El Abidine Ben Ali, b Bourguiba Preceded by Rachid Sfar Succeeded by Hédi Baccouche Personal details Born (1936-09-03)|129|206158430456
1355584349512|1577664000000|false|1168231107470|""|0.0.0.54|0|2|About Zine El Abidine Ben Ali, ine Ben Ali File:Zine El Abidine Ben Ali. jpg 2nd President of Tunisia In office7 Novembe|120|206158430456
1351218255900|1577664000000|false|1099511630745|""|0.0.0.174|1|2|About Zine El Abidine Ben Ali, am Zine El Abidine Ben Ali is a Tunisian political figure who was the second President of Tu|123|206158430456
1356113767411|1577664000000|false|1168231107490|""|0.0.0.118|0|2|About Zine El Abidine Ben Ali, sident of Tunisia from 1987 to 2011. Ben Ali was appointed|90|206158430456
1355439316431|1577664000000|false|1168231107506|""|0.0.0.107|2|2|About Zine El Abidine Ben Ali, In office7 November 1987 – 14 January 2011 Prime Minister Hédi BaccoucheHamed KarouiMohamed Ghannouchi Preceded by Habib Bourguiba Succ|166|206158430456
1355104132458|1577664000000|false|1168231107512|""|0.0.0.5|2|2|About Zine El Abidine Ben Ali, El Abidine Cyrine El Abidine Nesrine El Abidine Halima El|89|206158430456
