1318400152087|1356998400000|false|687194767522|""|0.0.0.140|0|1|About Marlene Dietrich, el, directed by Josef von SteAbout Mariano Rivera, all-time great pitch. Rivera About Robbie Williams, d to release|140|19
1341209263677|1356998400000|false|962072674823|""|0.0.0.115|1|1|About Wolfgang Amadeus Mozart, ncial security. DuringAbout William Shakespeare, some collaborations, cAbout|108|893353197623
1343685055002|1356998400000|false|1030792151576|""|0.0.0.115|1|1|About Wolfgang Amadeus Mozart, y popular of classical composers. Mozart showed prAbout Ernest Hemin|99|893353197623
1351184709606|1356998400000|false|1099511629078|""|0.0.0.248|1|1|About Celia Cruz, rachera de Cuba. She spent much of her career living in New Jersey, and work|94|343597383814
1337285938979|1356998400000|false|962072675613|""|0.0.0.248|1|1|About Celia Cruz, uly 16, 2003) was a Cuban-AmeAbout Elizabeth I of England,  Elizab|84|343597383814
1318051772036|1356998400000|false|687194768676|""|0.0.0.248|1|1|About Humayun,  Persian noblemen, signaled an important change in Mughal court culture, as the Central AsianAbout Call the Man, sed during the second European leg of the Falling into Yo|185|343597383814
1318952446595|1356998400000|false|687194768689|""|0.0.0.77|2|0|About Garry Kasparov, ir Putin. He was consAbout Charles Darwin, s middens used by theAbout James Brown, hters. In 1986,|120|274877907079
1289585913813|1356998400000|false|343597385027|""|0.0.0.77|2|0|About Garry Kasparov, ld Chess Champion in 1985 About Livy, rms with the Julio-ClaudiaAbout William Ran|103|274877907079
1295100258825|1356998400000|false|412316861781|""|0.0.0.48|2|1|About Slavoj Žižek, llectual. He wAbout Al Pacino, is feature filAbout Iceland, s and aid fromAbo|97|68719476873
1295102148825|1356998400000|false|412316861784|""|0.0.0.48|2|1|About Slavoj Žižek, erance, multiculturalism, human rights, ecolAbout Bill Gates, ief s|87|68719476873
1317124333468|1356998400000|false|687194768731|""|0.0.0.118|0|1|About Fernando González, end Masters Cup eveAbout Judy Garland, tractive and manipuAbout S|90|274877907084
1332314927799|1356998400000|false|893353198948|""|0.0.0.215|1|0|About Ivan Ljubičić, layer or put him out of position. Relying heavily on About God Bless America, emn pr|105|824633720973
1339750052837|1356998400000|false|962072675699|""|0.0.0.127|2|1|About Gamal Abdel Nasser, ian Revolution of 195About Slavoj Žižek, obalization, the IraqAbout Sylvester Stallone, tion ro|121|755914244238
